num_expediente,fecha,hora,timestamp,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,coordenadas,positiva_alcohol,positiva_droga
2024S000064,02/01/2024,10:30:00,2024-01-02T10:30:00Z,"CALL. CLAUDIO COELLO, 55",55,4,SALAMANCA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 65 a 69 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441787.522,4475429.946,"441787.522, 4475429.946",0,0
2024S000064,02/01/2024,10:30:00,2024-01-02T10:30:00Z,"CALL. CLAUDIO COELLO, 55",55,4,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 70 a 74 años,Mujer,14,Sin asistencia sanitaria,441787.522,4475429.946,"441787.522, 4475429.946",0,0
2024S000064,02/01/2024,10:30:00,2024-01-02T10:30:00Z,"CALL. CLAUDIO COELLO, 55",55,4,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,441787.522,4475429.946,"441787.522, 4475429.946",0,0
2024S000065,02/01/2024,11:50:00,2024-01-02T11:50:00Z,"PASEO. VIRGEN DEL PUERTO, 4",4,1,CENTRO,Alcance,Despejado,Furgoneta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438799.899,4473956.117,"438799.899, 4473956.117",0,0
2024S000065,02/01/2024,11:50:00,2024-01-02T11:50:00Z,"PASEO. VIRGEN DEL PUERTO, 4",4,1,CENTRO,Alcance,Despejado,Maquinaria de obras,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,438799.899,4473956.117,"438799.899, 4473956.117",0,0
2024S000065,02/01/2024,11:50:00,2024-01-02T11:50:00Z,"PASEO. VIRGEN DEL PUERTO, 4",4,1,CENTRO,Alcance,Despejado,Maquinaria de obras,Pasajero,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438799.899,4473956.117,"438799.899, 4473956.117",0,0
2024S000066,02/01/2024,12:25:00,2024-01-02T12:25:00Z,CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO,567,20,SAN BLAS-CANILLEJAS,Alcance,Nublado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,447696.484,4477203.645,"447696.484, 4477203.645",0,0
2024S000066,02/01/2024,12:25:00,2024-01-02T12:25:00Z,CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO,567,20,SAN BLAS-CANILLEJAS,Alcance,Nublado,Motocicleta hasta 125cc,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,447696.484,4477203.645,"447696.484, 4477203.645",0,0
2024S000066,02/01/2024,12:25:00,2024-01-02T12:25:00Z,CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO,567,20,SAN BLAS-CANILLEJAS,Alcance,Nublado,Todo terreno,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,447696.484,4477203.645,"447696.484, 4477203.645",0,0
2024S000068,02/01/2024,13:30:00,2024-01-02T13:30:00Z,"CALL. CERRO DE LA ALCAZABA, 11",11,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,77,Se desconoce,442997.067,4470674.756,"442997.067, 4470674.756",0,0
2024S000068,02/01/2024,13:30:00,2024-01-02T13:30:00Z,"CALL. CERRO DE LA ALCAZABA, 11",11,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,Turismo,Conductor,Más de 74 años,Hombre,77,Se desconoce,442997.067,4470674.756,"442997.067, 4470674.756",0,0
2024S000071,02/01/2024,16:15:00,2024-01-02T16:15:00Z,"CALL. SAN ANTOLIN, 1",1,11,CARABANCHEL,Colisión lateral,Se desconoce,Turismo,Conductor,De 50 a 54 años,Hombre,77,Se desconoce,436451.122,4470140.781,"436451.122, 4470140.781",0,0
2024S000071,02/01/2024,16:15:00,2024-01-02T16:15:00Z,"CALL. SAN ANTOLIN, 1",1,11,CARABANCHEL,Colisión lateral,Se desconoce,Turismo,Conductor,De 70 a 74 años,Hombre,77,Se desconoce,436451.122,4470140.781,"436451.122, 4470140.781",0,0
2024S000075,02/01/2024,17:30:00,2024-01-02T17:30:00Z,CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN / CALL. CARAMUEL,4,10,LATINA,Caída,Lluvia débil,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,438057.187,4472792.298,"438057.187, 4472792.298",0,0
2024S000076,02/01/2024,17:50:00,2024-01-02T17:50:00Z,CALL. GENERAL RICARDOS / CALL. SAN PATRICIO,107,11,CARABANCHEL,Colisión fronto-lateral,Lluvia débil,Autobús articulado,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,438402.26,4471551.978,"438402.26, 4471551.978",0,0
2024S000076,02/01/2024,17:50:00,2024-01-02T17:50:00Z,CALL. GENERAL RICARDOS / CALL. SAN PATRICIO,107,11,CARABANCHEL,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,438402.26,4471551.978,"438402.26, 4471551.978",0,0
2024S000076,02/01/2024,17:50:00,2024-01-02T17:50:00Z,CALL. GENERAL RICARDOS / CALL. SAN PATRICIO,107,11,CARABANCHEL,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,438402.26,4471551.978,"438402.26, 4471551.978",0,0
2024S000076,02/01/2024,17:50:00,2024-01-02T17:50:00Z,CALL. GENERAL RICARDOS / CALL. SAN PATRICIO,107,11,CARABANCHEL,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,Desconocido,Desconocido,77,Se desconoce,438402.26,4471551.978,"438402.26, 4471551.978",0,0
2024S000079,02/01/2024,19:00:00,2024-01-02T19:00:00Z,CALL. ACONCAGUA / CALL. NEVADO DEL CUMBAL,4,16,HORTALEZA,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,446482.392,4479975.99,"446482.392, 4479975.99",0,0
2024S000079,02/01/2024,19:00:00,2024-01-02T19:00:00Z,CALL. ACONCAGUA / CALL. NEVADO DEL CUMBAL,4,16,HORTALEZA,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,446482.392,4479975.99,"446482.392, 4479975.99",0,0
2024S000080,02/01/2024,18:25:00,2024-01-02T18:25:00Z,"AUTOV. M-30, CALZADA INTERIOR PK 11.000",11NC00,2,ARGANZUELA,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,77,Se desconoce,442532.186,4471491.082,"442532.186, 4471491.082",0,0
2024S000080,02/01/2024,18:25:00,2024-01-02T18:25:00Z,"AUTOV. M-30, CALZADA INTERIOR PK 11.000",11NC00,2,ARGANZUELA,Alcance,Despejado,Turismo,Conductor,De 65 a 69 años,Mujer,77,Se desconoce,442532.186,4471491.082,"442532.186, 4471491.082",0,0
2024S000080,02/01/2024,18:25:00,2024-01-02T18:25:00Z,"AUTOV. M-30, CALZADA INTERIOR PK 11.000",11NC00,2,ARGANZUELA,Alcance,Despejado,Turismo,Pasajero,De 65 a 69 años,Hombre,77,Se desconoce,442532.186,4471491.082,"442532.186, 4471491.082",0,0
2024S000081,02/01/2024,19:30:00,2024-01-02T19:30:00Z,"CALL. HORTALEZA, 96",96,1,CENTRO,Atropello a persona,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,440785.232,4475122.284,"440785.232, 4475122.284",0,0
2024S000081,02/01/2024,19:30:00,2024-01-02T19:30:00Z,"CALL. HORTALEZA, 96",96,1,CENTRO,Atropello a persona,Nublado,Bicicleta EPAC (pedaleo asistido),Peatón,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,440785.232,4475122.284,"440785.232, 4475122.284",0,0
2024S000082,02/01/2024,19:20:00,2024-01-02T19:20:00Z,"CALL. EMBAJADORES, 181",181,2,ARGANZUELA,Caída,Nublado,Ciclomotor,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441193.487,4471426.043,"441193.487, 4471426.043",0,0
2024S000083,02/01/2024,19:40:00,2024-01-02T19:40:00Z,AVDA. PESETA / CTRA. BARRIO DE LA FORTUNA,6,10,LATINA,Caída,Nublado,Ciclomotor,Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,434979.79,4469062.521,"434979.79, 4469062.521",0,0
2024S000084,02/01/2024,20:57:00,2024-01-02T20:57:00Z,CALL. EMILIA / CALL. MONTOYA,40,6,TETUÁN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,77,Se desconoce,441001.043,4480224.952,"441001.043, 4480224.952",0,0
2024S000084,02/01/2024,20:57:00,2024-01-02T20:57:00Z,CALL. EMILIA / CALL. MONTOYA,40,6,TETUÁN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,77,Se desconoce,441001.043,4480224.952,"441001.043, 4480224.952",0,0
2024S000084,02/01/2024,20:57:00,2024-01-02T20:57:00Z,CALL. EMILIA / CALL. MONTOYA,40,6,TETUÁN,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 55 a 59 años,Mujer,77,Se desconoce,441001.043,4480224.952,"441001.043, 4480224.952",0,0
2024S000085,02/01/2024,19:30:00,2024-01-02T19:30:00Z,PASEO. ALBERTO PALACIOS / CALL. ARENAS,35,17,VILLAVERDE,Atropello a persona,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,439466.585,4466285.623,"439466.585, 4466285.623",0,0
2024S000085,02/01/2024,19:30:00,2024-01-02T19:30:00Z,PASEO. ALBERTO PALACIOS / CALL. ARENAS,35,17,VILLAVERDE,Atropello a persona,Despejado,Turismo,Peatón,De 70 a 74 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,439466.585,4466285.623,"439466.585, 4466285.623",0,0
2024S000087,02/01/2024,21:30:00,2024-01-02T21:30:00Z,"AVDA. CARABANCHEL ALTO, 61",61,11,CARABANCHEL,Caída,Nublado,Motocicleta > 125cc,Conductor,De 21 a 24 años,Hombre,77,Se desconoce,435978.772,4468078.21,"435978.772, 4468078.21",0,0
2024S000089,02/01/2024,20:15:00,2024-01-02T20:15:00Z,INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR,08RT05,13,PUENTE DE VALLECAS,Alcance,Lluvia débil,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,443664.55,4473040.994,"443664.55, 4473040.994",0,0
2024S000089,02/01/2024,20:15:00,2024-01-02T20:15:00Z,INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR,08RT05,13,PUENTE DE VALLECAS,Alcance,Lluvia débil,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,443664.55,4473040.994,"443664.55, 4473040.994",0,0
2024S000089,02/01/2024,20:15:00,2024-01-02T20:15:00Z,INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR,08RT05,13,PUENTE DE VALLECAS,Alcance,Lluvia débil,Turismo,Pasajero,De 15 a 17 años,Mujer,77,Se desconoce,443664.55,4473040.994,"443664.55, 4473040.994",0,0
2024S000089,02/01/2024,20:15:00,2024-01-02T20:15:00Z,INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR,08RT05,13,PUENTE DE VALLECAS,Alcance,Lluvia débil,Turismo,Pasajero,De 35 a 39 años,Mujer,77,Se desconoce,443664.55,4473040.994,"443664.55, 4473040.994",0,0
2024S000089,02/01/2024,20:15:00,2024-01-02T20:15:00Z,INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR,08RT05,13,PUENTE DE VALLECAS,Alcance,Lluvia débil,Turismo,Pasajero,Menor de 5 años,Hombre,77,Se desconoce,443664.55,4473040.994,"443664.55, 4473040.994",0,0
2024S000090,02/01/2024,20:16:00,2024-01-02T20:16:00Z,"AUTOV. M-30, 08RT05",08RT05,13,PUENTE DE VALLECAS,Solo salida de la vía,Lluvia débil,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,77,Se desconoce,443670.231,4473036.497,"443670.231, 4473036.497",0,0
2024S000091,02/01/2024,21:13:00,2024-01-02T21:13:00Z,AVDA. DAROCA / CALL. NICOLAS SALMERON,105,15,CIUDAD LINEAL,Colisión lateral,Nublado,Motocicleta hasta 125cc,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,446278.614,4474546.088,"446278.614, 4474546.088",0,0
2024S000091,02/01/2024,21:13:00,2024-01-02T21:13:00Z,AVDA. DAROCA / CALL. NICOLAS SALMERON,105,15,CIUDAD LINEAL,Colisión lateral,Nublado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,446278.614,4474546.088,"446278.614, 4474546.088",0,0
2024S000091,02/01/2024,21:13:00,2024-01-02T21:13:00Z,AVDA. DAROCA / CALL. NICOLAS SALMERON,105,15,CIUDAD LINEAL,Colisión lateral,Nublado,Turismo,Pasajero,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,446278.614,4474546.088,"446278.614, 4474546.088",0,0
2024S000092,02/01/2024,20:25:00,2024-01-02T20:25:00Z,AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ,1,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,443240.996,4472200.164,"443240.996, 4472200.164",0,0
2024S000092,02/01/2024,20:25:00,2024-01-02T20:25:00Z,AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ,1,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,443240.996,4472200.164,"443240.996, 4472200.164",0,0
2024S000092,02/01/2024,20:25:00,2024-01-02T20:25:00Z,AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ,1,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero,De 6 a 9 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,443240.996,4472200.164,"443240.996, 4472200.164",0,0
2024S000093,02/01/2024,22:00:00,2024-01-02T22:00:00Z,"CALL. PRINCIPAL, 18",18,17,VILLAVERDE,Colisión múltiple,Se desconoce,Turismo,Conductor,De 25 a 29 años,Mujer,77,Se desconoce,440559.934,4465071.499,"440559.934, 4465071.499",0,0
2024S000093,02/01/2024,22:00:00,2024-01-02T22:00:00Z,"CALL. PRINCIPAL, 18",18,17,VILLAVERDE,Colisión múltiple,Se desconoce,Turismo,Conductor,De 35 a 39 años,Mujer,77,Se desconoce,440559.934,4465071.499,"440559.934, 4465071.499",0,0
2024S000093,02/01/2024,22:00:00,2024-01-02T22:00:00Z,"CALL. PRINCIPAL, 18",18,17,VILLAVERDE,Colisión múltiple,Se desconoce,Turismo,Conductor,De 50 a 54 años,Hombre,77,Se desconoce,440559.934,4465071.499,"440559.934, 4465071.499",0,0
2024S000094,02/01/2024,21:30:00,2024-01-02T21:30:00Z,"AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID )",14,13,PUENTE DE VALLECAS,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 30 a 34 años,Hombre,3,Ingreso superior a 24 horas,444631.838,4472730.169,"444631.838, 4472730.169",0,0
2024S000094,02/01/2024,21:30:00,2024-01-02T21:30:00Z,"AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID )",14,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,444631.838,4472730.169,"444631.838, 4472730.169",0,0
2024S000094,02/01/2024,21:30:00,2024-01-02T21:30:00Z,"AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID )",14,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero,De 70 a 74 años,Hombre,14,Sin asistencia sanitaria,444631.838,4472730.169,"444631.838, 4472730.169",0,0
2024S000094,02/01/2024,21:30:00,2024-01-02T21:30:00Z,"AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID )",14,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero,De 70 a 74 años,Mujer,14,Sin asistencia sanitaria,444631.838,4472730.169,"444631.838, 4472730.169",0,0
2024S000097,02/01/2024,23:38:00,2024-01-02T23:38:00Z,"CALL. VIRGEN DE ARANZAZU, 16",16,8,FUENCARRAL-EL PARDO,Caída,Lluvia débil,Ciclomotor,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441532.297,4481946.737,"441532.297, 4481946.737",0,0
2024S000098,02/01/2024,23:25:00,2024-01-02T23:25:00Z,"BULEV. JOSE PRAT, 35",35,19,VICÁLVARO,Solo salida de la vía,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,77,Se desconoce,447530.757,4471987.346,"447530.757, 4471987.346",0,0
2024S000098,02/01/2024,23:25:00,2024-01-02T23:25:00Z,"BULEV. JOSE PRAT, 35",35,19,VICÁLVARO,Solo salida de la vía,Despejado,Turismo,Pasajero,De 18 a 20 años,Hombre,77,Se desconoce,447530.757,4471987.346,"447530.757, 4471987.346",0,0
2024S000204,02/01/2024,21:40:00,2024-01-02T21:40:00Z,"AUTOV. M-30, 08RT07",08RT07,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,De 21 a 24 años,Hombre,77,Se desconoce,443683.782,4473026.553,"443683.782, 4473026.553",0,0
2024S000261,02/01/2024,17:30:00,2024-01-02T17:30:00Z,"CALL. ABADA, 7",7,1,CENTRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,77,Se desconoce,440205.616,4474584.339,"440205.616, 4474584.339",0,0
2024S000096,03/01/2024,0:40:00,2024-01-03T00:40:00Z,"CALL. PRINCIPE DE VERGARA, 122",122,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,442451.355,4476955.82,"442451.355, 4476955.82",0,0
2024S000096,03/01/2024,0:40:00,2024-01-03T00:40:00Z,"CALL. PRINCIPE DE VERGARA, 122",122,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,442451.355,4476955.82,"442451.355, 4476955.82",1,0
2024S000100,03/01/2024,3:30:00,2024-01-03T03:30:00Z,CALL. CRISTO DE LA VICTORIA / CALL. CRISTO DE LA VEGA,86,12,USERA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,77,Se desconoce,440442.126,4470334.977,"440442.126, 4470334.977",1,0
2024S000101,03/01/2024,6:00:00,2024-01-03T06:00:00Z,PASEO. CASTELLANA / PLAZA. CUZCO,141,6,TETUÁN,Choque contra obstáculo fijo,Lluvia débil,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,441501.726,4478998.035,"441501.726, 4478998.035",0,0
2024S000101,03/01/2024,6:00:00,2024-01-03T06:00:00Z,PASEO. CASTELLANA / PLAZA. CUZCO,141,6,TETUÁN,Choque contra obstáculo fijo,Lluvia débil,Turismo,Conductor,Desconocido,Hombre,14,Sin asistencia sanitaria,441501.726,4478998.035,"441501.726, 4478998.035",0,0
2024S000101,03/01/2024,6:00:00,2024-01-03T06:00:00Z,PASEO. CASTELLANA / PLAZA. CUZCO,141,6,TETUÁN,Choque contra obstáculo fijo,Lluvia débil,Turismo,Pasajero,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,441501.726,4478998.035,"441501.726, 4478998.035",0,0
2024S000102,03/01/2024,6:15:00,2024-01-03T06:15:00Z,CALL. CONVENIO / CALL. FRANCISCO LAGUNA,15,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,442959.264,4471394.54,"442959.264, 4471394.54",0,0
2024S000102,03/01/2024,6:15:00,2024-01-03T06:15:00Z,CALL. CONVENIO / CALL. FRANCISCO LAGUNA,15,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,Motocicleta hasta 125cc,Peatón,De 55 a 59 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,442959.264,4471394.54,"442959.264, 4471394.54",0,0
2024S000103,03/01/2024,6:55:00,2024-01-03T06:55:00Z,"AVDA. REAL DE PINTO, 108",108,17,VILLAVERDE,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 60 a 64 años,Hombre,77,Se desconoce,439711.642,4465530.688,"439711.642, 4465530.688",0,0
2024S000103,03/01/2024,6:55:00,2024-01-03T06:55:00Z,"AVDA. REAL DE PINTO, 108",108,17,VILLAVERDE,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 60 a 64 años,Hombre,77,Se desconoce,439711.642,4465530.688,"439711.642, 4465530.688",0,0
2024S000104,03/01/2024,7:20:00,2024-01-03T07:20:00Z,"CALL. CRISTO DE LA VICTORIA, 104",104,12,USERA,Atropello a persona,Lluvia débil,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,440208.076,4470164.901,"440208.076, 4470164.901",0,0
2024S000104,03/01/2024,7:20:00,2024-01-03T07:20:00Z,"CALL. CRISTO DE LA VICTORIA, 104",104,12,USERA,Atropello a persona,Lluvia débil,Turismo,Peatón,De 55 a 59 años,Mujer,3,Ingreso superior a 24 horas,440208.076,4470164.901,"440208.076, 4470164.901",0,0
2024S000106,03/01/2024,8:00:00,2024-01-03T08:00:00Z,"AUTOV. A-42, KM 3",+00500E,12,USERA,Colisión lateral,Lluvia débil,Camión rígido,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,439949.793,4471494.938,"439949.793, 4471494.938",0,0
2024S000106,03/01/2024,8:00:00,2024-01-03T08:00:00Z,"AUTOV. A-42, KM 3",+00500E,12,USERA,Colisión lateral,Lluvia débil,Turismo,Conductor,De 45 a 49 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,439949.793,4471494.938,"439949.793, 4471494.938",0,0
2024S000107,03/01/2024,7:15:00,2024-01-03T07:15:00Z,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,123,3,RETIRO,Colisión fronto-lateral,LLuvia intensa,Sin especificar,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443173.615,4473635.72,"443173.615, 4473635.72",0,0
2024S000107,03/01/2024,7:15:00,2024-01-03T07:15:00Z,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,123,3,RETIRO,Colisión fronto-lateral,LLuvia intensa,Sin especificar,Pasajero,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443173.615,4473635.72,"443173.615, 4473635.72",0,0
2024S000107,03/01/2024,7:15:00,2024-01-03T07:15:00Z,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,123,3,RETIRO,Colisión fronto-lateral,LLuvia intensa,Sin especificar,Pasajero,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443173.615,4473635.72,"443173.615, 4473635.72",0,0
2024S000107,03/01/2024,7:15:00,2024-01-03T07:15:00Z,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,123,3,RETIRO,Colisión fronto-lateral,LLuvia intensa,Sin especificar,Pasajero,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443173.615,4473635.72,"443173.615, 4473635.72",0,0
2024S000107,03/01/2024,7:15:00,2024-01-03T07:15:00Z,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,123,3,RETIRO,Colisión fronto-lateral,LLuvia intensa,Turismo,Conductor,De 55 a 59 años,Mujer,2,Ingreso inferior o igual a 24 horas,443173.615,4473635.72,"443173.615, 4473635.72",0,0
2024S000108,03/01/2024,8:30:00,2024-01-03T08:30:00Z,"CALL. BRAVO MURILLO, 154",154,6,TETUÁN,Alcance,LLuvia intensa,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440364.283,4478099.265,"440364.283, 4478099.265",0,0
2024S000108,03/01/2024,8:30:00,2024-01-03T08:30:00Z,"CALL. BRAVO MURILLO, 154",154,6,TETUÁN,Alcance,LLuvia intensa,Todo terreno,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,440364.283,4478099.265,"440364.283, 4478099.265",0,0
2024S000109,03/01/2024,7:38:00,2024-01-03T07:38:00Z,CALL. ALCAUDON / CALL. CABO NICOLAS MUR,54,11,CARABANCHEL,Colisión fronto-lateral,LLuvia intensa,Turismo,Conductor,De 25 a 29 años,Hombre,77,Se desconoce,437709.989,4471887.889,"437709.989, 4471887.889",0,0
2024S000109,03/01/2024,7:38:00,2024-01-03T07:38:00Z,CALL. ALCAUDON / CALL. CABO NICOLAS MUR,54,11,CARABANCHEL,Colisión fronto-lateral,LLuvia intensa,Turismo,Conductor,De 35 a 39 años,Mujer,77,Se desconoce,437709.989,4471887.889,"437709.989, 4471887.889",0,0
2024S000111,03/01/2024,8:55:00,2024-01-03T08:55:00Z,AVDA. CIUDAD DE BARCELONA / AUTOV. M-30,113,3,RETIRO,Colisión fronto-lateral,Lluvia débil,Maquinaria de obras,Conductor,De 25 a 29 años,Hombre,77,Se desconoce,443182.577,4472200.853,"443182.577, 4472200.853",0,0
2024S000111,03/01/2024,8:55:00,2024-01-03T08:55:00Z,AVDA. CIUDAD DE BARCELONA / AUTOV. M-30,113,3,RETIRO,Colisión fronto-lateral,Lluvia débil,Otros vehículos con motor,Conductor,De 35 a 39 años,Hombre,77,Se desconoce,443182.577,4472200.853,"443182.577, 4472200.853",0,0
